"","lights","Press_mm_hg","RH_1","RH_2","RH_3","RH_4","RH_5","RH_6","RH_7","RH_8","RH_9","RH_out","T_out","T1","T2","T6","T7","T8","hour","time_of_day","day_of_year","logAppliances","logVisibility","logWindspeed","logTdewpoint","logT9","logT3","logT4","logT5"
"7122",0,762.5833,35.7,37,35.7,33.96667,40.09,71.46667,28.7,41.73,38.73,96,-2.95,20.79,18.29,-3.4,19.76,21.6,3,1,61,1.588207,14.98348,0.7713253,1.852064,1.457703,1.110344,6.090155,0.8383766
"7123",0,762.5,35.7,37.06,35.7,33.9,40.09,71.59,28.7,41.66333,38.73,96,-3,20.79,18.29,-3.4,19.7,21.6,4,1,61,1.636843,14.61947,0.7713253,1.825873,1.457703,1.110344,6.079532,0.8383766
"7124",0,762.45,35.7,37.09,35.745,33.9,40.09,71.65667,28.7,41.59,38.73,96.16667,-3,20.79,18.2,-3.4,19.7,21.53333,4,1,61,1.54656,14.74118,0.7713253,1.838976,1.457703,1.110344,6.079532,0.8382519
"7125",0,762.4,35.7,37.16333,35.7,33.9,40.09,72.13333,28.76,41.43333,38.7,96.33333,-3,20.7,18.2,-3.363333,19.7,21.56667,4,1,61,1.54656,14.86252,0.7713253,1.852064,1.457703,1.110344,6.061788,0.8382519
"7126",0,762.35,35.7,37.245,35.7,33.82667,40.09,72.4,28.79,41.43333,38.76,96.5,-3,20.7,18.1,-3.29,19.7,21.5,4,1,61,1.475576,14.98348,0.7713253,1.865137,1.457703,1.110344,6.049931,0.8382519
"7127",0,762.3,35.66333,37.29,35.79,33.79,40.09,72.35667,28.79,41.33333,38.9,96.66667,-3,20.66667,18.1,-3.26,19.7,21.46333,4,1,61,1.54656,15.10407,0.7713253,1.878196,1.457703,1.110344,6.043993,0.8382519
"7128",0,762.25,35.59,37.23,35.86333,33.79,40.03,73.09667,28.73,41.2,38.82667,96.83333,-3,20.6,18.03333,-3.066667,19.6,21.39,4,1,61,1.616298,15.2243,0.7713253,1.89124,1.457029,1.110344,6.030911,0.8381136
"7129",0,762.2,35.56,37.29,35.93333,33.79,40.03,73.93,28.79,41.12667,38.845,97,-3,20.6,18,-2.723333,19.6,21.42667,5,1,61,1.588207,15.34417,0.7713253,1.90427,1.457703,1.109922,6.02436,0.8381136
"7130",0,762.1333,35.5,37.29,35.93333,33.73,40,74.45667,28.79,41.06667,38.9,97.16667,-2.716667,20.53333,18,-2.463333,19.6,21.42667,5,1,61,1.588207,15.34417,0.7713253,2.136429,1.457703,1.109922,6.01243,0.838044
"7131",0,762.0667,35.59,37.43333,36,33.7,40,75.03333,28.79,40.96667,38.9,97.33333,-2.433333,20.5,17.89,-2.163333,19.6,21.39,5,1,61,1.616298,15.34417,0.7713253,2.364399,1.457703,1.109922,6.006456,0.838044
"7132",0,762,35.53,37.5,36,33.7,40,75.43333,28.89,40.9,38.9,97.5,-2.15,20.42667,17.89,-1.963333,19.6,21.39,5,1,61,1.616298,15.34417,0.7713253,2.588579,1.457703,1.109922,6.006456,0.838044
"7133",0,761.9333,35.5,37.53,36,33.79,40,75.745,28.96333,40.86333,38.9,97.66667,-1.866667,20.39,17.89,-1.745,19.53333,21.29,5,1,61,1.616298,15.34417,0.7713253,2.809303,1.457703,1.109922,5.990299,0.838044
"7134",0,761.8667,35.5,37.53,36,33.79,40.09,76.26,29,40.79,38.93333,97.83333,-1.583333,20.39,17.82333,-1.566667,19.5,21.29,5,1,61,1.588207,15.34417,0.7713253,3.026855,1.457703,1.110204,5.990299,0.8379167
"7135",0,761.8,35.5,37.53,36,33.79,40.09,76.52667,29.025,40.79,39,98,-1.3,20.29,17.79,-1.5,19.5,21.29,6,2,61,1.588207,15.34417,0.7713253,3.241479,1.457703,1.110344,5.990299,0.8379167
"7136",0,761.75,35.56,37.59,36,33.79,40.09,76.79333,29.1,40.79,39,98,-1.183333,20.29,17.79,-1.356667,19.5,21.23,6,2,61,1.616298,15.16423,0.7713253,3.3242,1.457703,1.110344,5.978303,0.8379486
"7137",0,761.7,35.59,37.62667,36.03,33.79,40.09,77.06,29.1,40.79,38.93333,98,-1.066667,20.29,17.7,-1.29,19.5,21.2,6,2,61,1.616298,14.98348,0.7713253,3.406522,1.457029,1.110204,5.972296,0.8378527
"7138",0,761.65,35.53,37.7,36.09,33.79,40.16333,77.12333,29.1,40.845,39,98,-0.95,20.23,17.7,-1.2,19.42667,21.2,6,2,61,1.588207,14.8019,0.7713253,3.488455,1.457703,1.109922,5.972296,0.8378527
"7139",0,761.6,35.53,37.79,36.09,33.79,40.2,77.39667,29.16667,40.79,38.93333,98,-0.8333333,20.23,17.7,-1.133333,19.46333,21.2,6,2,61,1.54656,14.61947,0.7713253,3.57001,1.457029,1.110204,5.966284,0.8378527
"7140",0,761.55,35.5,37.86333,36.09,33.79,40.2,77.72667,29.16667,40.9,39,98,-0.7166667,20.2,17.7,-1.066667,19.39,21.13333,6,2,61,1.54656,14.43618,0.7713253,3.651196,1.45669,1.109922,5.954241,0.8378527
"7141",0,761.5,35.5,37.9,36.09,33.82667,40.23,77.93333,29.2,40.9,39,98,-0.6,20.2,17.7,-0.9333333,19.39,21.13333,7,2,61,1.588207,14.25201,0.7713253,3.732024,1.45669,1.109922,5.954241,0.8377368
"7142",10,761.4333,35.53,37.9,36.16333,33.82667,40.43,78.06333,29.2,41,39.23,97.83333,-0.55,20.2,17.63333,-0.8666667,19.39,21.1,7,2,61,1.54656,14.43618,0.8712837,3.755053,1.45669,1.109922,5.940966,0.8378527
"7143",20,761.3667,35.59,37.86333,36.145,33.79,40.89,78.26333,28.85667,40.8,39.29,97.66667,-0.5,20.13333,17.6,-0.7333333,19.35667,21.1,7,2,61,1.652689,14.61947,0.9660174,3.778053,1.45669,1.109728,5.934318,0.8376786
"7144",30,761.3,35.62667,37.65667,36,34.22667,41.22333,78.6,28.73,40.23333,39.16333,97.5,-0.45,20.1,17.6,-0.6666667,19.29,21.06667,7,2,61,1.652689,14.8019,1.056145,3.801025,1.45669,1.109182,5.966284,0.8376786
"7145",20,761.2333,35.7,37.545,35.93333,34.5,41.53,78.86667,28.46333,39.69333,39.03,97.33333,-0.4,20.1,17.7,-0.5333333,19.2,21,7,2,61,1.616298,14.98348,1.142177,3.82397,1.45669,1.109182,6.013027,0.8374829
"7146",10,761.1667,35.56,37.36333,35.86333,34.06,41.46333,79.13333,28.32333,39.22333,38.66333,97.16667,-0.35,20.1,17.7,-0.3666667,19.2,20.96333,7,2,61,1.636843,15.16423,1.224539,3.846886,1.45669,1.109182,6.043993,0.8374829
"7147",0,761.1,35.56,37.29,35.73,34,41.06667,79.4,28.29,38.96333,38.59,97,-0.3,20.1,17.7,-0.2333333,19.1,20.89,8,2,61,1.67583,15.34417,1.303589,3.869775,1.45669,1.108919,6.055862,0.8374829
"7148",0,761.0333,35.76,37.4,35.7,33.63333,41.46,79.72667,28.29,38.63333,38.495,96.33333,-0.15,20.06667,17.7,-0.06666667,19.1,20.89,8,2,61,1.652689,15.87926,1.303589,3.904057,1.45669,1.108919,6.043993,0.8374829
"7149",0,760.9667,35.7,37.46667,35.62667,33.43333,41.86,79.9725,28.2,38.36,38.16333,95.66667,-5.551115e-17,20,17.7,0.1,19.1,20.82333,8,2,61,1.652689,16.40758,1.303589,3.938278,1.456314,1.108919,6.030911,0.8372849
"7150",0,760.9,35.62667,37.46667,35.5,33.26,42.13333,80.23,28.13333,38.16333,37.96333,95,0.15,20,17.7,0.2666667,19.03333,20.79,8,2,61,1.616298,16.92948,1.303589,3.972439,1.456314,1.108787,6.02436,0.8372849
"7151",0,760.8333,35.7,37.4,35.43333,33.12667,42.36,80.33333,28.13333,37.96333,37.76,94.33333,0.3,20,17.7,0.4,19,20.73,8,2,61,1.636843,17.44531,1.303589,4.006539,1.455557,1.108522,6.01243,0.8370643
"7152",0,760.7667,35.73,37.4,35.4,33,42.56,80.4,28.2,37.79,37.56667,93.66667,0.45,20,17.7,0.5333333,19,20.7,8,2,61,1.70956,17.95535,1.303589,4.040581,1.455557,1.108389,6.001075,0.8370643
"7153",10,760.7,35.79,37.32667,35.4,33.06,42.65667,80.56333,28.2,37.65667,37.56667,93,0.6,20,17.7,0.8666667,19,20.7,9,2,61,1.721998,18.45989,1.303589,4.074564,1.455936,1.108389,5.990299,0.8370643
"7154",0,760.5833,35.7,37.16333,35.26,33,42.73,80.83,28.2225,37.46667,37.96,92,0.8,20,17.7,1.133333,19,20.6,9,2,61,1.616298,19.50807,1.523735,4.097187,1.45669,1.108389,5.984304,0.8369292
"7155",0,760.4667,35.62667,37.16333,35.12667,33,42.79,81.03,28.29,37.4,38.69333,91,1,20,17.7,1.46,19,20.6,9,2,61,1.54656,20.53491,1.722925,4.119784,1.45669,1.108389,5.972296,0.8368613
"7156",0,760.35,35.645,37.2,35.02667,33,42.9,81.03,28.39,37.36333,38.96667,90,1.2,20,17.73,1.666667,18.89,20.6,9,2,61,1.616298,21.54223,1.90544,4.142356,1.45669,1.108243,5.966284,0.8368613
"7157",0,760.2333,35.7,37.2,34.96667,33,42.96667,80.96667,28.39,37.29,39.23,89,1.4,19.89,17.79,2.03,18.89,20.53333,9,2,61,1.616298,22.53154,2.074317,4.164902,1.45669,1.107947,5.954241,0.8368613
"7158",0,760.1167,35.7,37.26,34.93,33.09,43,80.76,28.39,37.2,39.29,88,1.6,19.96333,17.79,2.223333,18.89,20.5,9,2,61,1.616298,23.50421,2.231801,4.187423,1.45669,1.107947,5.954241,0.8368613
"7159",0,760,35.79,37.2,34.79,33.03,43.06,80.59,28.39,37.16333,39.26,87,1.8,19.89,17.85667,2.656667,18.89,20.5,10,3,61,1.616298,24.46138,2.379598,4.20992,1.45669,1.107678,5.954241,0.8368613
"7160",0,759.85,35.73,36.96667,34.7,33.03,43.09,80.25667,28.42667,37.03,39,86,2.033333,19.89,18,2.99,18.89,20.42667,10,3,61,1.588207,24.66102,2.379598,4.254838,1.45669,1.107542,5.940966,0.8366764
"7161",10,759.7,35.76,36.9,34.7675,33.0225,43.09,78.39667,28.5,37,38.72333,85,2.266667,19.89,18.06667,3.3,18.89,20.39,10,3,61,1.616298,24.86003,2.379598,4.299658,1.45669,1.107542,5.939304,0.8366764
"7162",0,759.55,35.83333,36.83333,34.86333,33,43.03,75.92333,28.5,36.93333,38.59,84,2.5,19.89,18.13333,3.633333,18.89,20.39,10,3,61,1.616298,25.05841,2.379598,4.344381,1.45669,1.107542,5.934318,0.8366764
"7163",0,759.4,39.52667,36.7,34.93333,33,43.09,72.25667,28.5,36.9,38.46667,83,2.733333,20,18.2,4.1,18.89,20.35667,10,3,61,1.616298,25.25618,2.379598,4.389009,1.45669,1.107542,5.934318,0.8366764
"7164",10,759.25,38.52667,36.845,35,33,43.09,68.79667,28.5,36.82667,38.26667,82,2.966667,20,18.245,4.366667,18.89,20.29,10,3,61,1.636843,25.45334,2.379598,4.433542,1.45669,1.107542,5.934318,0.8366764
"7165",0,759.1,37.83333,36.76,35.09,33,43.09,65.2,28.5,36.76,38.02667,81,3.2,20,18.29,4.545,18.89,20.29,11,3,61,1.684626,25.64991,2.379598,4.477981,1.455936,1.107542,5.922211,0.8366764
"7166",10,758.9333,37.76,36.62667,35.09,33,43.09,63.23333,28.5,36.7,37.76667,81,3.283333,20,18.29,4.59,18.79,20.29,11,3,61,1.652689,23.40257,2.473419,4.533401,1.455936,1.107542,5.922211,0.8366764
"7167",10,758.7667,37.56,36.56,34.76667,33,43.16333,62.23333,28.5,36.66333,37.545,81,3.366667,20,18.29,4.59,18.79,20.26,11,3,61,1.760488,21.06741,2.563858,4.588678,1.45669,1.10742,5.916149,0.8366764
"7168",10,758.6,37.36,36.43333,34.89333,33,43,62.55667,28.5,36.66333,37.4,81,3.45,19.92667,18.29,4.793333,18.79,20.26,11,3,61,1.616298,18.62689,2.651199,4.643816,1.455557,1.106899,5.916149,0.8364686
"7169",0,758.4333,37.46333,36.4,35.65667,33,43,62.89,28.5,36.56,37.32667,81,3.533333,19.92667,18.32333,5,18.79,20.2,11,3,61,1.475576,16.0561,2.735686,4.698815,1.455557,1.107678,5.916149,0.8364686
"7170",0,758.2667,37.66333,36.4,35.65667,33.13333,43,63.63,28.63333,36.5,37.16333,81,3.616667,19.92667,18.39,5,18.79,20.2,11,3,61,1.616298,13.31722,2.817539,4.753678,1.455557,1.107947,5.916149,0.8364686
"7171",0,758.1,37.5,36.4,35.79,33.26,43,64.49,28.7,36.59,37.09,81,3.7,19.89,18.39,5,18.79,20.13333,12,4,61,1.698703,10.34707,2.896946,4.808407,1.455557,1.107947,5.910688,0.8364686
"7172",10,757.9833,37.36,36.32667,35.86333,33.26,42.96667,64.76333,28.79,36.59,37,82.16667,3.666667,19.89,18.39,4.866667,18.79,20.13333,12,4,61,1.684626,11.96534,2.935788,4.906587,1.455557,1.107947,5.899752,0.8364686
"7173",0,757.8667,39.03,36.6,35.86333,33.43333,42.96667,65.16333,28.865,36.7,36.93333,83.33333,3.633333,20,18.39,4.726667,18.745,20.1,12,4,61,1.652689,13.50611,2.97408,5.004348,1.455557,1.107947,5.899752,0.8364686
"7174",0,757.75,37.95667,37.13333,35.79,33.56,43.09,66.49,28.96333,36.7,36.86333,84.5,3.6,20,18.39,4.623333,18.73,20.1,12,4,61,1.616298,14.98348,3.011843,5.101701,1.455557,1.107947,5.899752,0.8364686
"7175",0,757.6333,37.49,37.26,35.79,33.73,43.2,67.15667,29.13333,36.7,36.79,85.66667,3.566667,20,18.39,4.69,18.7,20.06667,12,4,61,1.636843,16.40758,3.049093,5.198655,1.455557,1.107947,5.899752,0.8364686
"7176",0,757.5167,37.195,37.12667,35.79,33.86333,43.2,67.95667,29.2,36.62667,36.76,86.83333,3.533333,20,18.39,4.626667,18.7,20,12,4,61,1.636843,17.78596,3.085847,5.29522,1.455557,1.107947,5.899752,0.8364686
"7177",0,757.4,37.09,37.06,35.79,34,43.2,69.62333,29.32333,36.62667,36.62667,88,3.5,20,18.39,4.5,18.7,20,13,4,61,1.636843,19.12448,3.122121,5.391403,1.454796,1.107947,5.899752,0.8364686
"7178",0,757.1833,36.96667,37.06,35.79,34.06,43.2,71.83333,29.39,36.7225,36.59,89,3.516667,20,18.46333,4.4,18.7,19.9725,13,4,61,1.636843,18.95918,3.085847,5.508455,1.454413,1.107947,5.899752,0.8364686
"7179",0,756.9667,36.82667,37.09,35.79,34.23,43.2,73.16667,29.42667,36.79,36.59,90,3.533333,20,18.5,4.333333,18.7,19.96333,13,4,61,1.652689,18.79332,3.049093,5.624966,1.454413,1.107813,5.893667,0.8363988
"7180",0,756.75,36.83,37.09,35.79,34.3425,43.2,75.36,29.56667,36.9,36.59,91,3.55,20,18.5,4.263333,18.7,19.96333,13,4,61,1.704455,18.62689,3.011843,5.740949,1.454413,1.107542,5.88148,0.8362583
"7181",10,756.5333,37.03,37.06,35.79,34.5,43.2,76.56667,29.7,36.9,36.53,92,3.566667,20,18.46333,4.19,18.7,19.89,13,4,61,1.766221,18.45989,2.97408,5.856417,1.454413,1.107542,5.88148,0.8362583
"7182",0,756.3167,39.06667,37,35.79,34.62667,43.2,78.545,29.76,37,36.5,93,3.583333,20.03333,18.39,4.09,18.7,19.89,13,4,61,1.718255,18.29231,2.935788,5.971384,1.454413,1.107542,5.88148,0.8362583
"7183",0,756.1,40.73333,37.495,35.79,34.83333,43.32667,80.53333,29.92667,37,36.5,94,3.6,20.1,18.39,4.19,18.7,19.89,14,5,61,1.665379,18.12413,2.896946,6.085862,1.454413,1.107813,5.88148,0.8362583
"7184",0,755.9333,39.56667,38.26667,35.93333,35.06667,43.52667,81.13333,30,37.03,36.5,93.5,3.75,20.1,18.5,4.19,18.63333,19.82333,14,5,61,1.475576,19.45345,2.935788,6.127371,1.454413,1.107947,5.869268,0.8362583
"7185",0,755.7667,39.29333,38.4,36,35.26,43.73,81.79333,30.13333,37.09,36.5,93,3.9,20.1,18.5,4.3,18.6,19.82333,14,5,61,1.475576,20.74855,2.97408,6.168817,1.454413,1.107947,5.88148,0.8362583
"7186",0,755.6,38.6,38.36333,36.09,35.46333,43.86333,82.12667,30.26,37.2,36.59,92.5,4.05,20.2,18.53333,4.366667,18.6,19.79,14,5,61,1.588207,22.01301,3.011843,6.210202,1.454413,1.107813,5.88148,0.8362583
"7187",0,755.4333,38.26667,38.23,36.09,35.59,43.93333,82.22667,30.42667,37.2,36.59,92,4.2,20.2,18.6,4.433333,18.6,19.79,14,5,61,1.636843,23.24979,3.049093,6.251524,1.454413,1.107542,5.88148,0.8362583
"7188",0,755.2667,37.93,38.23,36.09,35.65667,44,82.3,30.5,37.29,36.59,91.5,4.35,20.26,18.63333,4.5,18.6,19.79,14,5,61,1.616298,24.46138,3.085847,6.292786,1.453569,1.107542,5.869268,0.8362583
"7189",0,755.1,37.73,38.23,36.09,35.73,44,82.19,30.63333,37.36333,36.7,91,4.5,20.26,18.7,4.53,18.6,19.79,15,5,61,1.636843,25.64991,3.122121,6.333988,1.453144,1.107813,5.869268,0.8362583
"7190",0,754.9667,37.5,38.2,36.09,35.93333,44,82.19,30.76,37.4,36.7,92,4.483333,20.32333,18.73,4.656667,18.6,19.76,15,5,61,1.588207,23.35169,3.122121,6.426472,1.453144,1.107947,5.88148,0.8362583
"7191",0,754.8333,37.5,38.12667,36.03,35.93333,44,82.12333,30.82333,37.46667,36.7,93,4.466667,20.32333,18.79,4.69,18.6,19.7,15,5,61,1.588207,20.96133,3.122121,6.518658,1.453144,1.107947,5.869268,0.8362583
"7192",0,754.7,37.36333,38.06,36.06,36,44.0675,82.33,30.9175,37.5,36.76,94,4.45,20.39,18.89,4.69,18.6,19.7,15,5,61,1.616298,18.45989,3.122121,6.610551,1.453144,1.108243,5.863153,0.8362583
"7193",0,754.5667,37.29,37.93333,36.06,36.06,44.09,82.93,31.06667,37.56,36.79,95,4.433333,20.46333,18.89,4.59,18.6,19.7,15,5,61,1.588207,15.82014,3.122121,6.702156,1.453144,1.108243,5.863153,0.8362583
"7194",10,754.4333,37.16333,37.9,36.06,36.23,44.09,83.52333,31.2,37.62667,36.86333,96,4.416667,20.5,18.92667,4.656667,18.56667,19.7,15,5,61,1.616298,13.00016,3.122121,6.793479,1.453144,1.108389,5.863153,0.8362583
"7195",0,754.3,37.0675,37.82667,36,36.36333,44.09,83.99667,31.32667,37.7,36.9,97,4.4,20.525,19,4.69,18.5,19.7,16,5,61,1.616298,9.928151,3.122121,6.884524,1.453144,1.108389,5.863153,0.8362583
"7196",0,754.1833,36.93333,37.76,36,36.43333,44.09,84.33,31.42667,37.73,36.96667,96.5,4.5,20.6,19,4.69,18.6,19.7,16,5,61,1.616298,12.9364,3.122121,6.894623,1.453144,1.108389,5.863153,0.8362583
"7197",0,754.0667,36.9,37.7,36,36.56,44.09,84.62333,31.56667,37.79,37,96,4.6,20.63333,19,4.726667,18.6,19.63333,16,5,61,1.616298,15.70167,3.122121,6.904719,1.453144,1.108389,5.863153,0.8362583
"7198",0,753.95,36.9,37.7,36,36.645,44.09,84.8225,31.73,37.9,37,95.5,4.7,20.7,19.03333,4.825,18.5,19.6,16,5,61,1.616298,18.29231,3.122121,6.914812,1.453144,1.108389,5.863153,0.8362583
"7199",0,753.8333,36.79,37.7,36,36.79,44.09,85.06,31.79,37.93333,37.09,95,4.8,20.7,19.1,4.9,18.5,19.6,16,5,61,1.588207,20.74855,3.122121,6.924901,1.453144,1.108688,5.863153,0.8362583
"7200",0,753.7167,36.79,37.7,36,36.86333,44.2,85.19,31.92667,38,37.09,94.5,4.9,20.7,19.1,5,18.5,19.6,16,5,61,1.54656,23.09662,3.122121,6.934987,1.453144,1.108787,5.863153,0.8362583
"7201",0,753.6,36.76,37.7,36,36.93333,44.2,85.26333,32.06,38.09,37.09,94,5,20.79,19.1,5.06,18.5,19.6,17,5,61,1.475576,25.35483,3.122121,6.945069,1.45198,1.108787,5.863153,0.8362583
"7202",0,753.4667,36.7,37.645,35.93333,37.06,44.2,85.43333,32.12667,38.16333,37.09,94.16667,5.083333,20.79,19.2,5.09,18.5,19.6,17,5,61,1.475576,24.11047,3.15793,7.015553,1.45198,1.108787,5.863153,0.8362583
"7203",10,753.3333,36.7,37.59,35.9,37.12667,44.2,85.5,32.26,38.23,37.26,94.33333,5.166667,20.79,19.2,5.09,18.5,19.6,17,5,61,1.54656,22.84044,3.193287,7.085877,1.452757,1.108655,5.863153,0.8362583
"7204",0,753.2,36.76,37.59,35.96667,37.2,44.23,85.66,32.36,38.29,37.2225,94.5,5.25,20.79,19.2,5.226667,18.5,19.53333,17,5,61,1.636843,21.54223,3.228208,7.156041,1.45198,1.108389,5.863153,0.8362583
"7205",0,753.0667,37.09,37.82667,36.03,37.42667,44.29,85.8,32.5,38.56667,37.29,94.66667,5.333333,20.79,19.2,5.3,18.5,19.56667,17,5,61,1.665379,20.21284,3.262704,7.226048,1.45198,1.108389,5.863153,0.8362583
"7206",0,752.9333,37.16333,37.9,36.16333,37.96,44.36,85.8,32.53,39.16,37.32667,94.83333,5.416667,20.79,19.2,5.4,18.5,19.56667,17,5,61,1.67583,18.84867,3.296787,7.2959,1.45198,1.108389,5.875377,0.8361024
"7207",0,752.8,37.2,38.03,36.29,38.26667,44.56,85.8,32.66333,39.59667,37.4,95,5.5,20.79,19.2,5.4,18.5,19.63333,18,0,61,1.684626,17.44531,3.330471,7.365599,1.45198,1.108522,5.88148,0.8362583
"7208",10,752.8,37.26,38.16333,36.36333,38.46667,44.73,86,32.82667,39.93,37.5,95.16667,5.566667,20.79,19.2,5.5,18.5,19.76,18,0,61,1.692159,17.95535,3.296787,7.415292,1.45198,1.108787,5.88148,0.8362583
"7209",30,752.8,37.43333,38.29,36.43333,38.62667,44.73,86,32.9,40.23,37.5,95.33333,5.633333,20.89,19.2,5.56,18.5,19.92667,18,0,61,1.775784,18.45989,3.262704,7.464908,1.45198,1.108787,5.88148,0.8361024
"7210",20,752.8,37.76667,38.29,36.56,38.9,44.86,86,33.03,40.43,37.53,95.5,5.7,20.89,19.2,5.59,18.5,20.06667,18,0,61,1.766221,18.95918,3.228208,7.514448,1.45198,1.108787,5.893667,0.8361024
"7211",10,752.8,41.13333,38.6,36.76667,39.2,45.05,86.06,33.1725,40.56667,37.59,95.66667,5.766667,20.89,19.23,5.656667,18.5,20.23,18,0,61,1.748527,19.45345,3.193287,7.563914,1.45198,1.108787,5.916149,0.8361415
"7212",10,752.8,42.86,39.39333,36.96667,39.12667,45.26,86.09,33.26,40.7,37.7,95.83333,5.833333,20.96333,19.29,5.726667,18.5,20.29,18,0,61,1.67583,19.94291,3.15793,7.613304,1.45198,1.108787,5.916149,0.8361024
"7213",0,752.8,42.69667,40.25667,37.5,39.06,45.8,86.15667,33.43333,40.53,37.7,96,5.9,21.2,19.42667,5.866667,18.5,20.32333,19,0,61,1.692159,20.42777,3.122121,7.662621,1.45198,1.108787,5.916149,0.8362583
"7214",0,752.6833,41.9475,40.72333,37.76,38.93333,46.19333,86.22667,33.56,40.72333,37.79,96,6.016667,21.2675,19.5,5.963333,18.5,20.32333,19,0,61,1.67583,20.26665,3.085847,7.731542,1.45198,1.108787,5.916149,0.8362583
"7215",0,752.5667,41.1,40.76,38.03,39,46.5,86.3,33.7,40.86,37.86333,96,6.133333,21.35667,19.6,6.115,18.5,20.39,19,0,61,1.67583,20.10504,3.049093,7.800321,1.45198,1.109182,5.899752,0.8361024
"7216",0,752.45,40.29667,40.62667,38.09,39.33333,46.76,86.36667,33.83333,41.13333,37.93333,96,6.25,21.39,19.6,6.263333,18.5,20.39,19,0,61,1.67583,19.94291,3.011843,7.86896,1.45198,1.109182,5.899752,0.8362583
"7217",0,752.3333,39.89,40.52667,38.09,39.545,46.9,86.4,33.93333,41.53,38,96,6.366667,21.39,19.7,6.4,18.5,20.5,19,0,61,1.67583,19.78028,2.97408,7.93746,1.45198,1.109182,5.899752,0.8362583
"7218",20,752.2167,39.56,40.32667,38.09,39.7,46.82667,86.4,34,41.695,38.12667,96,6.483333,21.42667,19.7,6.4,18.42667,20.525,19,0,61,1.67583,19.61713,2.935788,8.005824,1.45198,1.109358,5.899752,0.8361024
"7219",20,752.1,39.36,40.16333,38.09,39.9,46.83333,86.5,34.23,41.86333,38.26,96,6.6,21.42667,19.7,6.53,18.39,20.6,20,0,61,1.684626,19.45345,2.896946,8.074052,1.45198,1.109417,5.910688,0.8363076
"7220",20,752.0167,39.16333,40.03,38.09,40,46.29333,86.56,34.29,42.15667,38.4,96,6.7,21.39,19.7,6.656667,18.39,20.63333,20,0,61,1.698703,20.32042,2.896946,8.132426,1.45198,1.109534,5.916149,0.8372783
"7221",30,751.9333,39.03,40,38.09,40.26667,45.46,86.53,34.43333,42.43,38.46667,96,6.8,21.39,19.745,6.726667,18.39,20.7,20,0,61,1.684626,21.17328,2.896946,8.190703,1.45198,1.109534,5.94157,0.8379167
"7222",20,751.85,38.96667,39.9,38.12667,40.33333,45,86.53,34.56,42.62667,38.5,96,6.9,21.5,19.7,6.8,18.39,20.79,20,0,61,1.692159,22.01301,2.896946,8.248884,1.45198,1.109663,6.030911,0.8383082
"7223",20,751.7667,38.82667,39.9,38.2,39.92667,44.66333,86.59,34.7,42.76,38.5,96,7,21.5,19.7,6.933333,18.39,20.79,20,0,61,1.665379,22.84044,2.896946,8.306969,1.45198,1.109922,6.11487,0.8385004
"7224",20,751.6833,38.73,39.86333,38.09,39.59,44.46333,86.59,34.76,43.03,38.5,96,7.1,21.42667,19.76,7,18.39,20.89,20,0,61,1.665379,23.65634,2.896946,8.364959,1.45198,1.109922,6.167503,0.8386232
"7225",20,751.6,38.73,39.86333,38.09,39.53,44.16333,86.62333,34.96333,43.09,38.5,96,7.2,21.42667,19.7,7.03,18.42667,20.89,21,0,61,1.665379,24.46138,2.896946,8.422856,1.45198,1.109922,6.155845,0.8387875
"7226",20,751.5,38.59,39.9,38.06,39.53,44.03,86.69,35.16333,43.2,38.56,96.16667,7.233333,21.39,19.7,7.156667,18.5,21,21,0,61,1.684626,23.70697,2.817539,8.461402,1.45198,1.109793,6.150008,0.8389081
"7227",30,751.4,38.59,39.9,38.06,39.59,43.9,86.69,35.23,43.2,38.73,96.33333,7.266667,21.39,19.7,7.19,18.39,21,21,0,61,1.67583,22.94305,2.735686,8.499907,1.45198,1.109793,6.150008,0.838968
"7228",0,751.3,38.59,39.9,38.12667,39.59,70.83333,86.76333,35.29,43.33,38.79,96.5,7.3,21.39,19.7,7.263333,18.39,21.06667,21,0,61,1.67583,22.16906,2.651199,8.538371,1.45198,1.109663,6.150008,0.841306
"7229",0,751.2,38.66333,39.96667,38.12667,39.53,81.09333,86.8,35.495,44.13,38.82667,96.66667,7.333333,21.39,19.7,7.4,18.445,21,21,0,61,1.67583,21.38441,2.563858,8.576794,1.45198,1.109922,6.138317,0.8418543
"7230",0,751.1,38.73,40.09,38.12667,39.36333,87.02,86.8,35.65667,45,38.96667,96.83333,7.366667,21.35667,19.7,7.466667,18.42667,21.03333,21,0,61,1.698703,20.5884,2.473419,8.615177,1.45198,1.109922,6.126018,0.8417652
"7231",0,751,38.79,40.16333,38.2,39.29,88.93333,86.8,35.86333,45.12667,39.06667,97,7.4,21.29,19.7,7.5,18.5,21.03333,22,1,61,1.636843,19.78028,2.379598,8.65352,1.45198,1.109922,6.113107,0.842444
"7232",0,750.9333,38.93333,40.36,38.12667,39.4,89.43333,86.8,35.93333,45.43333,39.2,97,7.516667,21.29,19.7,7.56,18.39,21.1,22,1,61,1.636843,20.80182,2.42695,8.71096,1.45198,1.109922,6.095459,0.8411409
"7233",0,750.8667,39.06,40.56,38.12667,39.4,84.56,86.85,36.06,45.56,39.23,97,7.633333,21.29,19.63333,7.64,18.46333,21.1,22,1,61,1.636843,21.80426,2.473419,8.768312,1.45198,1.109663,6.084846,0.8401877
